"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","OID_","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"1667","Non Replacement Fire","14710_51_62",0.01687,"Central Interior and Appalachian Floodplain Systems",1477,0.690196,970566,0.4,16373.44842
"1668","Non Replacement Fire","14710_64_65",0.010782,"Central Interior and Appalachian Floodplain Systems",1518,0.690196,479914,0.2,5174.432748
"1669","Non Replacement Fire","14710_64_65",0.010782,"Central Interior and Appalachian Floodplain Systems",1495,0.690196,23490,0,253.26918
"1670","Non Replacement Fire","14720_44_46_47_48",0.004936,"Central Interior and Appalachian Riparian Systems",1647,0.078431,615354,0.2,3037.387344
"1671","Non Replacement Fire","14720_44_46_47_48",0.004936,"Central Interior and Appalachian Riparian Systems",1716,0.078431,2983,0,14.724088
"1672","Non Replacement Fire","14720_49",0.0049966,"Central Interior and Appalachian Riparian Systems",1596,0.078431,6591,0,32.9325906
"1673","Non Replacement Fire","14720_53_54_57_59_60",0.0050664,"Central Interior and Appalachian Riparian Systems",1424,0.078431,2226,0,11.2778064
"1674","Non Replacement Fire","14720_53_54_57_59_60",0.0050664,"Central Interior and Appalachian Riparian Systems",1575,0.078431,126231,0,639.5367384
"1675","Non Replacement Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1463,0.078431,1061204,0.4,5327.24408
"1676","Non Replacement Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1450,0.078431,950999,0.3,4774.01498
"1677","Non Replacement Fire","14720_61_62_63",0.00502,"Central Interior and Appalachian Riparian Systems",1478,0.078431,899228,0.3,4514.12456
"1678","Non Replacement Fire","14720_64_65_66",0.004963,"Central Interior and Appalachian Riparian Systems",1519,0.078431,1070657,0.4,5313.670691
"1679","Non Replacement Fire","14720_64_65_66",0.004963,"Central Interior and Appalachian Riparian Systems",1496,0.078431,10845,0,53.823735
"1680","Non Replacement Fire","14730_45_46_47_98_99",0.0100152,"Gulf and Atlantic Coastal Plain Floodplain Systems",1120,0.803922,1116,0,11.1769632
"1681","Non Replacement Fire","14730_45_46_47_98_99",0.0100152,"Gulf and Atlantic Coastal Plain Floodplain Systems",1648,0.803922,207,0,2.0731464
"1682","Non Replacement Fire","14730_55_58_60",0.0100328,"Gulf and Atlantic Coastal Plain Floodplain Systems",1425,0.803922,13850,0,138.95428
"1683","Non Replacement Fire","14740_46_47_48_55_56_58_60_99",0.0126596,"Gulf and Atlantic Coastal Plain Small Stream Riparian Systems",1426,0.921569,4047,0,51.2334012
"1684","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1520,0.960784,957831,0.4,16368.1823928
"1685","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1169,0.960784,511258,0.2,8736.7857104
"1686","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1464,0.960784,487455,0.2,8330.021004
"1687","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1144,0.960784,181405,0.1,3099.993764
"1688","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1198,0.960784,258259,0.1,4413.3363992
"1689","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1497,0.960784,7317,0,125.0387496
"1690","Non Replacement Fire","14750_41_50_51_63_64_65_66",0.0170888,"Laurentian-Acadian Floodplain Systems",1555,0.960784,80,0,1.367104
"1691","Non Replacement Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1170,0.541176,4498421,1.6,37029.2023036
"1692","Non Replacement Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1145,0.541176,2018444,0.7,16615.0236304
"1693","Non Replacement Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1199,0.541176,1391795,0.5,11456.699722
"1694","Non Replacement Fire","14770_40_41_50_51",0.0082316,"Boreal Acidic Peatland Systems",1218,0.541176,583076,0.2,4799.6484016
"1695","Non Replacement Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1465,0.541176,14136,0,81.9407376
"1696","Non Replacement Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1498,0.541176,2842,0,16.4739372
"1697","Non Replacement Fire","14770_63_64_65_66",0.0057966,"Boreal Acidic Peatland Systems",1521,0.541176,60209,0,349.0074894
"1698","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1466,1,1364390,0.5,1041.302448
"1699","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1499,1,208600,0.1,159.20352
"1700","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1427,1,9444,0,7.2076608
"1701","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1451,1,19965,0,15.237288
"1702","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1522,1,99681,0,76.0765392
"1703","Non Replacement Fire","14790_60_61_63_64_65_66",0.0007632,"Central Interior and Appalachian Swamp Systems",1557,1,234,0,0.1785888
"1704","Non Replacement Fire","14800_45_98",0.001481,"Gulf and Atlantic Coastal Plain Swamp Systems",1122,0.701961,473,0,0.700513
"1705","Non Replacement Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1428,0.701961,5555,0,25.239698
"1706","Non Replacement Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1500,0.701961,46135,0,209.618986
"1707","Non Replacement Fire","14800_46_56_58_60_64_65_66",0.0045436,"Gulf and Atlantic Coastal Plain Swamp Systems",1523,0.701961,1197,0,5.4386892
"1708","Non Replacement Fire","14900_60",0.0034414,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",1429,0,4216,0,14.5089424
"1709","Non Replacement Fire","15090_45_47",0.0204994,"Mississippi River Alluvial Plain Dry-Mesic Loess Slope Forest",1652,0.321569,128,0,2.6239232
"1710","Non Replacement Fire","15170_42_49_50",0.0177818,"Paleozoic Plateau Bluff and Talus",1151,0,1135860,0.4,20197.635348
"1711","Non Replacement Fire","15170_42_49_50",0.0177818,"Paleozoic Plateau Bluff and Talus",1597,0,823,0,14.6344214
"1712","Non Replacement Fire","15170_42_49_50",0.0177818,"Paleozoic Plateau Bluff and Talus",1693,0,39753,0,706.8798954
"1713","Optional 1","11620_31_39_40",0.0078648,"Western Great Plains Floodplain Systems",1207,0.803922,139,0,1.0932072
"1714","Optional 1","13160_60",0.0018678,"Southern Piedmont Mesic Forest",1403,0.490196,433,0,0.8087574
"1715","Optional 1","13170_48_53",0.0025244,"Allegheny-Cumberland Dry Oak Forest and Woodland",1565,0.580392,562709,0.2,1420.5025996
"1716","Optional 1","13180_57_59_61",0.0018376,"Southern and Central Appalachian Cove Forest",1436,1,47204,0,86.7420704
"1717","Optional 1","13400_61",0.019059,"Appalachian Shale Barrens",1439,0.611765,222,0,4.231098
"1718","Optional 1","13520_53_54_57_59_60_61",0.0003536,"Southern Appalachian Montane Pine Forest and Woodland",1408,0.772549,476,0,0.1683136
"1719","Optional 1","13520_53_54_57_59_60_61",0.0003536,"Southern Appalachian Montane Pine Forest and Woodland",1441,0.772549,2123,0,0.7506928
"1720","Optional 1","13850_31_39_40_42",0.09992,"Western Great Plains Wooded Draw and Ravine",1229,0,633,0,63.24936
"1721","Optional 1","13850_31_39_40_42",0.09992,"Western Great Plains Wooded Draw and Ravine",1682,0,26208,0,2618.70336
"1722","Optional 1","13890_64_66",0.0005028,"Acadian-Appalachian Subalpine Woodland and Heath-Krummholz",1515,0.905882,61429,0,30.8865012
"1723","Optional 1","13950_41_42_43_49_52",0.0322762,"North-Central Oak Barrens",1162,0.690196,556342,0.2,17956.6056604
"1724","Optional 1","13950_41_42_43_49_52",0.0322762,"North-Central Oak Barrens",1531,0.690196,361708,0.1,11674.5597496
"1725","Optional 1","13950_41_42_43_49_52",0.0322762,"North-Central Oak Barrens",1587,0.690196,370,0,11.942194
"1726","Optional 1","13950_41_42_43_49_52",0.0322762,"North-Central Oak Barrens",1605,0.690196,7,0,0.2259334
"1727","Optional 1","13950_41_42_43_49_52",0.0322762,"North-Central Oak Barrens",1684,0.690196,4487,0,144.8233094
"1728","Optional 1","14072_41_50_51",0.0009882,"Laurentian Pine-Oak Barrens - Jack Pine",1164,0.392157,2456590,0.9,2427.602238
"1729","Optional 1","14072_41_50_51",0.0009882,"Laurentian Pine-Oak Barrens - Jack Pine",1137,0.392157,232899,0.1,230.1507918
"1730","Optional 1","14072_41_50_51",0.0009882,"Laurentian Pine-Oak Barrens - Jack Pine",1191,0.392157,136080,0,134.474256
"1731","Optional 1","14090_50_64",0.4257966,"Great Lakes Alvar",1138,0.458824,15534,0,6614.3243844
"1732","Optional 1","14090_50_64",0.4257966,"Great Lakes Alvar",1517,0.458824,3006,0,1279.9445796
"1733","Optional 1","14440_41_50_51",0.1045578,"Eastern Boreal Floodplain",1167,0.611765,735780,0.3,76931.538084
"1734","Optional 1","14440_41_50_51",0.1045578,"Eastern Boreal Floodplain",1141,0.611765,12558,0,1313.0368524
"1735","Optional 1","14440_41_50_51",0.1045578,"Eastern Boreal Floodplain",1195,0.611765,90164,0,9427.3494792
"1736","Optional 1","14660_49",0.0007246,"Great Lakes Wooded Dune and Swale",1593,0,103571,0,75.0475466
"1737","Optional 1","14660_50_51",0.0004612,"Great Lakes Wooded Dune and Swale",1142,0,40920,0,18.872304
"1738","Optional 1","14660_50_51",0.0004612,"Great Lakes Wooded Dune and Swale",1196,0,13844,0,6.3848528
"1739","Optional 1","14690_31_39_40_43",0.008468,"Eastern Great Plains Floodplain Systems",1233,0.745098,473938,0.2,4013.306984
"1740","Optional 1","14690_31_39_40_43",0.008468,"Eastern Great Plains Floodplain Systems",1217,0.745098,94725,0,802.1313
"1741","Optional 1","14690_31_39_40_43",0.008468,"Eastern Great Plains Floodplain Systems",1610,0.745098,25,0,0.2117
"1742","Optional 1","14690_38_42_49",0.008384,"Eastern Great Plains Floodplain Systems",1594,0.745098,98813,0,828.448192
"1743","Optional 1","14690_38_42_49",0.008384,"Eastern Great Plains Floodplain Systems",1688,0.745098,133035,0,1115.36544
"1744","Optional 1","14710_41_50",0.2028674,"Central Interior and Appalachian Floodplain Systems",1143,0.690196,311751,0.1,63244.1148174
"1745","Optional 1","14710_41_50",0.2028674,"Central Interior and Appalachian Floodplain Systems",1168,0.690196,172818,0.1,35059.1383332
"1746","Optional 1","14710_42_43",0.0099226,"Central Interior and Appalachian Floodplain Systems",1689,0.690196,397925,0.1,3948.450605
"1747","Optional 1","14710_42_43",0.0099226,"Central Interior and Appalachian Floodplain Systems",1611,0.690196,846,0,8.3945196
"1748","Optional 1","14710_44",0.0101524,"Central Interior and Appalachian Floodplain Systems",1714,0.690196,15230,0,154.621052
"1749","Optional 1","14710_47_48_53_54_57_59_60_61_63",0.0032176,"Central Interior and Appalachian Floodplain Systems",1646,0.690196,1498137,0.5,4820.4056112
"1750","Optional 1","14710_47_48_53_54_57_59_60_61_63",0.0032176,"Central Interior and Appalachian Floodplain Systems",1449,0.690196,286330,0.1,921.295408
"1751","Optional 1","14710_47_48_53_54_57_59_60_61_63",0.0032176,"Central Interior and Appalachian Floodplain Systems",1462,0.690196,260618,0.1,838.5644768
"1752","Optional 1","14710_47_48_53_54_57_59_60_61_63",0.0032176,"Central Interior and Appalachian Floodplain Systems",1423,0.690196,34462,0,110.8849312
"1753","Optional 1","14710_47_48_53_54_57_59_60_61_63",0.0032176,"Central Interior and Appalachian Floodplain Systems",1574,0.690196,84438,0,271.6877088
"1754","Optional 1","14710_49_52",0.2012874,"Central Interior and Appalachian Floodplain Systems",1535,0.690196,902471,0.3,181656.0411654
"1755","Optional 1","14710_49_52",0.2012874,"Central Interior and Appalachian Floodplain Systems",1595,0.690196,217469,0.1,43773.7695906
"1756","Optional 1","14710_51_62",0.1979968,"Central Interior and Appalachian Floodplain Systems",1197,0.690196,1117938,0.4,221348.1465984
"1757","Optional 1","14710_51_62",0.1979968,"Central Interior and Appalachian Floodplain Systems",1477,0.690196,970566,0.4,192168.9621888
"1758","Optional 1","14710_64_65",0.003128,"Central Interior and Appalachian Floodplain Systems",1518,0.690196,479914,0.2,1501.170992
"1759","Optional 1","14710_64_65",0.003128,"Central Interior and Appalachian Floodplain Systems",1495,0.690196,23490,0,73.47672
"1760","Optional 1","14720_44_46_47_48",0.0035834,"Central Interior and Appalachian Riparian Systems",1647,0.078431,615354,0.2,2205.0595236
"1761","Optional 1","14720_44_46_47_48",0.0035834,"Central Interior and Appalachian Riparian Systems",1716,0.078431,2983,0,10.6892822
"1762","Optional 1","14720_49",0.0030166,"Central Interior and Appalachian Riparian Systems",1596,0.078431,6591,0,19.8824106
"1763","Optional 1","14720_53_54_57_59_60",0.0036352,"Central Interior and Appalachian Riparian Systems",1424,0.078431,2226,0,8.0919552
"1764","Optional 1","14720_53_54_57_59_60",0.0036352,"Central Interior and Appalachian Riparian Systems",1575,0.078431,126231,0,458.8749312
"1765","Optional 1","14720_61_62_63",0.0030236,"Central Interior and Appalachian Riparian Systems",1463,0.078431,1061204,0.4,3208.6564144
"1766","Optional 1","14720_61_62_63",0.0030236,"Central Interior and Appalachian Riparian Systems",1450,0.078431,950999,0.3,2875.4405764
"1767","Optional 1","14720_61_62_63",0.0030236,"Central Interior and Appalachian Riparian Systems",1478,0.078431,899228,0.3,2718.9057808
"1768","Optional 1","14720_64_65_66",0.002944,"Central Interior and Appalachian Riparian Systems",1519,0.078431,1070657,0.4,3152.014208
"1769","Optional 1","14720_64_65_66",0.002944,"Central Interior and Appalachian Riparian Systems",1496,0.078431,10845,0,31.92768
"1770","Optional 1","14730_45_46_47_98_99",0.005294,"Gulf and Atlantic Coastal Plain Floodplain Systems",1120,0.803922,1116,0,5.908104
"1771","Optional 1","14730_45_46_47_98_99",0.005294,"Gulf and Atlantic Coastal Plain Floodplain Systems",1648,0.803922,207,0,1.095858
"1772","Optional 1","14730_55_58_60",0.0053318,"Gulf and Atlantic Coastal Plain Floodplain Systems",1425,0.803922,13850,0,73.84543
"1773","Optional 1","14740_46_47_48_55_56_58_60_99",0.0069896,"Gulf and Atlantic Coastal Plain Small Stream Riparian Systems",1426,0.921569,4047,0,28.2869112
"1774","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1520,0.960784,957831,0.4,190804.9159212
"1775","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1169,0.960784,511258,0.2,101845.2521416
"1776","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1464,0.960784,487455,0.2,97103.570766
"1777","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1144,0.960784,181405,0.1,36136.819306
"1778","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1198,0.960784,258259,0.1,51446.5357468
"1779","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1497,0.960784,7317,0,1457.5844484
"1780","Optional 1","14750_41_50_51_63_64_65_66",0.1992052,"Laurentian-Acadian Floodplain Systems",1555,0.960784,80,0,15.936416
"1781","Optional 1","14770_40_41_50_51",0.009123,"Boreal Acidic Peatland Systems",1170,0.541176,4498421,1.6,41039.094783
"1782","Optional 1","14770_40_41_50_51",0.009123,"Boreal Acidic Peatland Systems",1145,0.541176,2018444,0.7,18414.264612
"1783","Optional 1","14770_40_41_50_51",0.009123,"Boreal Acidic Peatland Systems",1199,0.541176,1391795,0.5,12697.345785
"1784","Optional 1","14770_40_41_50_51",0.009123,"Boreal Acidic Peatland Systems",1218,0.541176,583076,0.2,5319.402348
"1785","Optional 1","14770_63_64_65_66",0.0087432,"Boreal Acidic Peatland Systems",1465,0.541176,14136,0,123.5938752
"1786","Optional 1","14770_63_64_65_66",0.0087432,"Boreal Acidic Peatland Systems",1498,0.541176,2842,0,24.8481744
"1787","Optional 1","14770_63_64_65_66",0.0087432,"Boreal Acidic Peatland Systems",1521,0.541176,60209,0,526.4193288
"1788","Optional 1","14790_52_62",0.0019614,"Central Interior and Appalachian Swamp Systems",1536,1,1097193,0.4,2152.0343502
"1789","Optional 1","14790_52_62",0.0019614,"Central Interior and Appalachian Swamp Systems",1479,1,32151,0,63.0609714
"1790","Optional 1","14820_39_40",0.009927,"Great Plains Prairie Pothole",1219,0.639216,253603,0.1,2517.516981
"1791","Optional 1","14820_39_40",0.009927,"Great Plains Prairie Pothole",1234,0.639216,108840,0,1080.45468
"1792","Optional 1","14900_60",0.0045512,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",1429,0,4216,0,19.1878592
"1793","Optional 1","14900_65_66",0.0602854,"Gulf and Atlantic Coastal Plain Tidal Marsh Systems",1501,0,36184,0,2181.3669136
"1794","Optional 1","14920_41_50_51_52_63",0.0111718,"Great Lakes Coastal Marsh Systems",1148,0.792157,61615,0,688.350457
"1795","Optional 1","14920_41_50_51_52_63",0.0111718,"Great Lakes Coastal Marsh Systems",1173,0.792157,509,0,5.6864462
"1796","Optional 1","14920_41_50_51_52_63",0.0111718,"Great Lakes Coastal Marsh Systems",1202,0.792157,44330,0,495.245894
"1797","Optional 1","14920_41_50_51_52_63",0.0111718,"Great Lakes Coastal Marsh Systems",1468,0.792157,85368,0,953.7142224
"1798","Optional 1","14920_41_50_51_52_63",0.0111718,"Great Lakes Coastal Marsh Systems",1537,0.792157,71322,0,796.7951196
"1799","Optional 1","14930_41_42_44_50",0.004647,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1174,0.078431,579373,0.2,2692.346331
"1800","Optional 1","14930_41_42_44_50",0.004647,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1149,0.078431,294152,0.1,1366.924344
"1801","Optional 1","14930_41_42_44_50",0.004647,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1692,0.078431,36677,0,170.438019
"1802","Optional 1","14930_41_42_44_50",0.004647,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1720,0.078431,1,0,0.004647
"1803","Optional 1","14930_52_62",0.0045336,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1538,0.078431,171994,0.1,779.7519984
"1804","Optional 1","14930_52_62",0.0045336,"Central Interior and Appalachian Shrub-Herbaceous Wetland Systems",1480,0.078431,15730,0,71.313528
