"join_field","model_code","ref_label","ref_percent","bps_name","state_class_id","age_category","canopy_category","cur_scls_count","bps_count","bps_acres","ref_scls_acres","cur_scls_acres","cur_percent"
"13550_60_65_D","13550_60_65","D",26,"Northern Atlantic Coastal Plain Pitch Pine Barrens","Late1:CLS","Late1","CLS",45313,260998,58045,15092,10077,17
"13550_60_65_E","13550_60_65","E",5,"Northern Atlantic Coastal Plain Pitch Pine Barrens","Late2:CLS","Late2","CLS",40322,260998,58045,2902,8967,15
"13550_60_65_Agriculture","13550_60_65","Agriculture",0,"Northern Atlantic Coastal Plain Pitch Pine Barrens",NA,NA,NA,12673,260998,58045,0,2818,5
"13550_60_65_Urban","13550_60_65","Urban",0,"Northern Atlantic Coastal Plain Pitch Pine Barrens",NA,NA,NA,124227,260998,58045,0,27627,48
"13550_60_65_Water","13550_60_65","Water",0,"Northern Atlantic Coastal Plain Pitch Pine Barrens",NA,NA,NA,NA,260998,58045,0,NA,NA
"13550_60_65_UN","13550_60_65","UN",0,"Northern Atlantic Coastal Plain Pitch Pine Barrens",NA,NA,NA,9702,260998,58045,0,2158,4
"13550_60_65_UE","13550_60_65","UE",0,"Northern Atlantic Coastal Plain Pitch Pine Barrens",NA,NA,NA,12628,260998,58045,0,2808,5
"13570_46_47_55_58_99_A","13570_46_47_55_58_99","A",8,"Southern Coastal Plain Mesic Slope Forest","Early1:ALL","Early1","ALL",NA,11,2,0,NA,NA
"13570_46_47_55_58_99_B","13570_46_47_55_58_99","B",30,"Southern Coastal Plain Mesic Slope Forest","Mid1:CLS","Mid1","CLS",NA,11,2,1,NA,NA
"13570_46_47_55_58_99_C","13570_46_47_55_58_99","C",6,"Southern Coastal Plain Mesic Slope Forest","Mid1:OPN","Mid1","OPN",NA,11,2,0,NA,NA
"13570_46_47_55_58_99_D","13570_46_47_55_58_99","D",15,"Southern Coastal Plain Mesic Slope Forest","Late1:OPN","Late1","OPN",NA,11,2,0,NA,NA
"13570_46_47_55_58_99_E","13570_46_47_55_58_99","E",41,"Southern Coastal Plain Mesic Slope Forest","Late1:CLS","Late1","CLS",NA,11,2,1,NA,NA
"13570_46_47_55_58_99_Agriculture","13570_46_47_55_58_99","Agriculture",0,"Southern Coastal Plain Mesic Slope Forest",NA,NA,NA,NA,11,2,0,NA,NA
"13570_46_47_55_58_99_Urban","13570_46_47_55_58_99","Urban",0,"Southern Coastal Plain Mesic Slope Forest",NA,NA,NA,10,11,2,0,2,91
"13570_46_47_55_58_99_Water","13570_46_47_55_58_99","Water",0,"Southern Coastal Plain Mesic Slope Forest",NA,NA,NA,NA,11,2,0,NA,NA
"13570_46_47_55_58_99_UN","13570_46_47_55_58_99","UN",0,"Southern Coastal Plain Mesic Slope Forest",NA,NA,NA,NA,11,2,0,NA,NA
"13570_46_47_55_58_99_UE","13570_46_47_55_58_99","UE",0,"Southern Coastal Plain Mesic Slope Forest",NA,NA,NA,1,11,2,0,0,9
"13620_41_50_A","13620_41_50","A",14,"Laurentian-Acadian Northern Pine(-Oak) Forest","Early1:ALL","Early1","ALL",106677,22161063,4928499,689990,23724,0
"13620_41_50_B","13620_41_50","B",10,"Laurentian-Acadian Northern Pine(-Oak) Forest","Mid1:OPN","Mid1","OPN",1978953,22161063,4928499,492850,440108,9
"13620_41_50_C","13620_41_50","C",7,"Laurentian-Acadian Northern Pine(-Oak) Forest","Mid2:CLS","Mid2","CLS",350440,22161063,4928499,344995,77936,2
"13620_41_50_D","13620_41_50","D",8,"Laurentian-Acadian Northern Pine(-Oak) Forest","Late1:CLS","Late1","CLS",NA,22161063,4928499,394280,NA,NA
"13620_41_50_E","13620_41_50","E",61,"Laurentian-Acadian Northern Pine(-Oak) Forest","Late2:OPN","Late2","OPN",NA,22161063,4928499,3006384,NA,NA
"13620_41_50_Agriculture","13620_41_50","Agriculture",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,824958,22161063,4928499,0,183466,4
"13620_41_50_Urban","13620_41_50","Urban",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,288427,22161063,4928499,0,64145,1
"13620_41_50_Water","13620_41_50","Water",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,NA,22161063,4928499,0,NA,NA
"13620_41_50_UN","13620_41_50","UN",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,NA,22161063,4928499,0,NA,NA
"13620_41_50_UE","13620_41_50","UE",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,268109,22161063,4928499,0,59626,1
"13620_51_63_64_65_66_A","13620_51_63_64_65_66","A",13,"Laurentian-Acadian Northern Pine(-Oak) Forest","Early1:ALL","Early1","ALL",104297,22161063,4928499,640705,23195,0
"13620_51_63_64_65_66_B","13620_51_63_64_65_66","B",13,"Laurentian-Acadian Northern Pine(-Oak) Forest","Mid1:CLS","Mid1","CLS",9334510,22161063,4928499,640705,2075944,42
"13620_51_63_64_65_66_C","13620_51_63_64_65_66","C",48,"Laurentian-Acadian Northern Pine(-Oak) Forest","Mid2:OPN","Mid2","OPN",761796,22161063,4928499,2365679,169419,3
"13620_51_63_64_65_66_D","13620_51_63_64_65_66","D",26,"Laurentian-Acadian Northern Pine(-Oak) Forest","Late1:CLS","Late1","CLS",70,22161063,4928499,1281410,16,0
"13620_51_63_64_65_66_E","13620_51_63_64_65_66","E",NA,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,NA,22161063,4928499,NA,NA,NA
"13620_51_63_64_65_66_Agriculture","13620_51_63_64_65_66","Agriculture",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,3726732,22161063,4928499,0,828805,17
"13620_51_63_64_65_66_Urban","13620_51_63_64_65_66","Urban",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,2423089,22161063,4928499,0,538882,11
"13620_51_63_64_65_66_Water","13620_51_63_64_65_66","Water",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,NA,22161063,4928499,0,NA,NA
"13620_51_63_64_65_66_UN","13620_51_63_64_65_66","UN",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,NA,22161063,4928499,0,NA,NA
"13620_51_63_64_65_66_UE","13620_51_63_64_65_66","UE",0,"Laurentian-Acadian Northern Pine(-Oak) Forest",NA,NA,NA,1993005,22161063,4928499,0,443233,9
"13622_41_50_A","13622_41_50","A",17,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated","Early1:ALL","Early1","ALL",196940,18258986,4060698,690319,43798,1
"13622_41_50_B","13622_41_50","B",18,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated","Mid1:CLS","Mid1","CLS",9272415,18258986,4060698,730926,2062134,51
"13622_41_50_C","13622_41_50","C",16,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated","Mid2:CLS","Mid2","CLS",NA,18258986,4060698,649712,NA,NA
"13622_41_50_D","13622_41_50","D",18,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated","Late1:CLS","Late1","CLS",3003765,18258986,4060698,730926,668021,16
"13622_41_50_E","13622_41_50","E",31,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated","Late2:CLS","Late2","CLS",163965,18258986,4060698,1258816,36465,1
"13622_41_50_Agriculture","13622_41_50","Agriculture",0,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated",NA,NA,NA,2515041,18258986,4060698,0,559331,14
"13622_41_50_Urban","13622_41_50","Urban",0,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated",NA,NA,NA,1480173,18258986,4060698,0,329182,8
"13622_41_50_Water","13622_41_50","Water",0,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated",NA,NA,NA,NA,18258986,4060698,0,NA,NA
"13622_41_50_UN","13622_41_50","UN",0,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated",NA,NA,NA,648923,18258986,4060698,0,144317,4
"13622_41_50_UE","13622_41_50","UE",0,"Laurentian-Acadian Northern Pine(-Oak) Forest - Pine Dominated",NA,NA,NA,977764,18258986,4060698,0,217449,5
"13630_47_53_A","13630_47_53","A",17,"Central Interior Highlands Dry Acidic Glade and Barrens","Early1:ALL","Early1","ALL",1,635955,141433,24044,0,0
"13630_47_53_B","13630_47_53","B",30,"Central Interior Highlands Dry Acidic Glade and Barrens","Mid1:CLS","Mid1","CLS",27,635955,141433,42430,6,0
"13630_47_53_C","13630_47_53","C",36,"Central Interior Highlands Dry Acidic Glade and Barrens","Mid1:OPN","Mid1","OPN",947,635955,141433,50916,211,0
"13630_47_53_D","13630_47_53","D",14,"Central Interior Highlands Dry Acidic Glade and Barrens","Late1:OPN","Late1","OPN",19089,635955,141433,19801,4245,3
"13630_47_53_E","13630_47_53","E",3,"Central Interior Highlands Dry Acidic Glade and Barrens","Late2:CLS","Late2","CLS",159605,635955,141433,4243,35495,25
"13630_47_53_Agriculture","13630_47_53","Agriculture",0,"Central Interior Highlands Dry Acidic Glade and Barrens",NA,NA,NA,347398,635955,141433,0,77259,55
"13630_47_53_Urban","13630_47_53","Urban",0,"Central Interior Highlands Dry Acidic Glade and Barrens",NA,NA,NA,70910,635955,141433,0,15770,11
"13630_47_53_Water","13630_47_53","Water",0,"Central Interior Highlands Dry Acidic Glade and Barrens",NA,NA,NA,NA,635955,141433,0,NA,NA
"13630_47_53_UN","13630_47_53","UN",0,"Central Interior Highlands Dry Acidic Glade and Barrens",NA,NA,NA,133,635955,141433,0,30,0
"13630_47_53_UE","13630_47_53","UE",0,"Central Interior Highlands Dry Acidic Glade and Barrens",NA,NA,NA,37845,635955,141433,0,8417,6
"13640_32_44_49_A","13640_32_44_49","A",10,"Ozark-Ouachita Dry Oak Woodland","Early1:ALL","Early1","ALL",7613,381739,84897,8490,1693,2
"13640_32_44_49_B","13640_32_44_49","B",17,"Ozark-Ouachita Dry Oak Woodland","Mid1:CLS","Mid1","CLS",30,381739,84897,14432,7,0
